index,term,installment,emp_title,purpose,title,dti,collections_12_mths_ex_med,application_type,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,avg_cur_bal,chargeoff_within_12_mths,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_il_high_credit_limit,disbursement_method,is_risky
3634, 36 months,239.11,Shipping\recieving,debt_consolidation,Debt consolidation,13.06,0.0,Individual,0.0,8775.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,5.0,1258.0,38.0,0.0,6.0,3.0,1097.0,0.0,230.0,8.0,8.0,0.0,1.0,5.0,1.0,5.0,6.0,8.0,17.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,23100.0,0.0,Cash,0
3635, 36 months,1282.79,Contract Specialist,debt_consolidation,Debt consolidation,25.29,0.0,Individual,0.0,355116.0,2.0,1.0,1.0,1.0,5.0,51850.0,5.0,5.0,11519.0,64.0,12.0,7.0,30.0,27317.0,0.0,292.0,2.0,2.0,0.0,4.0,8.0,5.0,9.0,8.0,11.0,22.0,8.0,13.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,393862.0,54385.0,Cash,0
3636, 36 months,154.37,lab courier,credit_card,Credit card refinancing,17.75,0.0,Individual,0.0,9653.0,1.0,1.0,0.0,0.0,67.0,786.0,1.0,1.0,4086.0,27.0,0.0,0.0,0.0,1609.0,0.0,79.0,2.0,2.0,0.0,4.0,5.0,4.0,4.0,2.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,35762.0,13562.0,Cash,1
3637, 60 months,444.79,Insurance Sales,debt_consolidation,Debt consolidation,21.18,0.0,Individual,0.0,211143.0,1.0,5.0,0.0,0.0,32.0,18452.0,1.0,2.0,8341.0,71.0,0.0,0.0,1.0,21114.0,0.0,130.0,6.0,6.0,0.0,3.0,4.0,4.0,7.0,10.0,5.0,10.0,4.0,11.0,0.0,0.0,0.0,2.0,84.2,0.0,0.0,228341.0,24931.0,Cash,0
3638, 60 months,485.61,Police Officer,debt_consolidation,Debt consolidation,13.07,0.0,Individual,0.0,380174.0,1.0,1.0,0.0,1.0,24.0,22022.0,1.0,5.0,9162.0,88.0,0.0,0.0,0.0,34561.0,0.0,180.0,2.0,2.0,0.0,4.0,9.0,7.0,7.0,7.0,9.0,16.0,8.0,11.0,,0.0,0.0,1.0,92.0,0.0,0.0,412485.0,29785.0,Cash,1
3639, 36 months,722.76,Senior Vice President,debt_consolidation,Debt consolidation,9.27,0.0,Individual,0.0,461740.0,2.0,2.0,1.0,2.0,12.0,34213.0,3.0,5.0,27482.0,29.0,0.0,0.0,1.0,25652.0,0.0,203.0,0.0,0.0,0.0,8.0,8.0,14.0,23.0,8.0,17.0,28.0,8.0,20.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,687469.0,46269.0,Cash,1
3640, 36 months,756.08,,credit_card,Credit card refinancing,23.83,0.0,Individual,0.0,111983.0,1.0,1.0,1.0,1.0,9.0,27638.0,1.0,6.0,8461.0,73.0,1.0,0.0,2.0,6999.0,0.0,249.0,6.0,6.0,1.0,8.0,9.0,10.0,14.0,3.0,15.0,22.0,9.0,17.0,0.0,0.0,0.0,2.0,92.6,0.0,0.0,137700.0,34000.0,Cash,1
3641, 60 months,303.51,Principal,credit_card,Credit card refinancing,13.26,0.0,Individual,0.0,379412.0,0.0,1.0,0.0,0.0,40.0,16046.0,0.0,2.0,14618.0,50.0,0.0,0.0,1.0,63235.0,0.0,134.0,17.0,15.0,0.0,2.0,4.0,3.0,3.0,3.0,5.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,90.9,0.0,0.0,426056.0,36556.0,Cash,1
3642, 36 months,870.85,Loan Officer,debt_consolidation,Debt consolidation,8.53,0.0,Individual,0.0,28091.0,0.0,6.0,0.0,0.0,39.0,20177.0,0.0,1.0,7801.0,52.0,0.0,0.0,2.0,2809.0,0.0,173.0,24.0,24.0,0.0,2.0,2.0,4.0,7.0,14.0,4.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,53752.0,38452.0,Cash,0
3643, 60 months,413.63,Social Worker,credit_card,Credit card refinancing,14.77,0.0,Individual,0.0,27182.0,0.0,2.0,0.0,0.0,28.0,10050.0,0.0,1.0,11316.0,58.0,0.0,3.0,0.0,4530.0,0.0,220.0,14.0,14.0,0.0,2.0,3.0,3.0,11.0,4.0,5.0,23.0,3.0,7.0,0.0,0.0,1.0,0.0,96.7,0.0,0.0,47014.0,25314.0,Cash,0
3644, 60 months,609.06,Assitant Terminal Supervisor,debt_consolidation,Debt consolidation,24.04,0.0,Individual,0.0,19944.0,0.0,1.0,0.0,0.0,96.0,7754.0,2.0,2.0,2229.0,45.0,0.0,2.0,0.0,2216.0,0.0,171.0,7.0,7.0,2.0,3.0,8.0,3.0,10.0,2.0,9.0,23.0,8.0,10.0,0.0,0.0,0.0,2.0,89.3,0.0,0.0,44253.0,26153.0,Cash,0
3645, 36 months,107.64,DIRECTOR,debt_consolidation,Debt consolidation,26.22,0.0,Individual,0.0,169937.0,2.0,4.0,1.0,2.0,2.0,66267.0,1.0,1.0,5038.0,60.0,4.0,2.0,5.0,14161.0,0.0,239.0,5.0,2.0,5.0,3.0,4.0,4.0,7.0,10.0,8.0,23.0,4.0,13.0,0.0,0.0,0.0,2.0,63.9,0.0,0.0,238266.0,100966.0,Cash,0
3646, 36 months,326.35,Manager,debt_consolidation,Debt consolidation,38.23,0.0,Individual,95.0,45966.0,0.0,4.0,1.0,2.0,9.0,33223.0,1.0,1.0,10584.0,49.0,0.0,0.0,1.0,5107.0,0.0,202.0,9.0,9.0,0.0,4.0,4.0,5.0,7.0,7.0,6.0,9.0,4.0,10.0,0.0,0.0,0.0,2.0,93.7,0.0,0.0,94382.0,66782.0,Cash,1
3647, 36 months,246.54,Sourcing Specialist,debt_consolidation,Debt consolidation,20.9,0.0,Individual,0.0,208563.0,7.0,5.0,4.0,4.0,1.0,34252.0,3.0,4.0,2210.0,42.0,2.0,1.0,4.0,20856.0,0.0,233.0,1.0,1.0,0.0,3.0,4.0,6.0,6.0,6.0,4.0,9.0,4.0,10.0,,0.0,0.0,7.0,100.0,0.0,0.0,287570.0,43830.0,Cash,0
3648, 36 months,913.77,VP of Marketing,credit_card,Credit card refinancing,24.91,0.0,Individual,0.0,66889.0,2.0,4.0,2.0,2.0,4.0,34352.0,0.0,0.0,28592.0,58.0,1.0,0.0,0.0,9556.0,0.0,235.0,108.0,4.0,0.0,1.0,3.0,1.0,3.0,9.0,3.0,7.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,114539.0,80539.0,Cash,1
3649, 36 months,153.79,Performance Manager,debt_consolidation,Debt consolidation,17.18,0.0,Individual,1438.0,36962.0,5.0,4.0,3.0,4.0,1.0,33428.0,5.0,7.0,590.0,63.0,1.0,4.0,3.0,3360.0,0.0,150.0,1.0,1.0,2.0,2.0,4.0,5.0,6.0,13.0,7.0,9.0,4.0,11.0,0.0,0.0,0.0,8.0,83.3,0.0,0.0,58658.0,52858.0,Cash,0
3650, 60 months,263.8,Expediter Manufacturing Specialist SR,credit_card,Credit card refinancing,26.05,0.0,Individual,0.0,63945.0,1.0,4.0,1.0,1.0,2.0,41990.0,1.0,9.0,2795.0,55.0,3.0,0.0,3.0,3553.0,0.0,193.0,7.0,2.0,0.0,4.0,9.0,5.0,10.0,12.0,14.0,24.0,9.0,18.0,0.0,0.0,0.0,2.0,97.4,1.0,0.0,147550.0,64050.0,Cash,1
3651, 36 months,222.65,surgical Tech,home_improvement,Home improvement,17.0,0.0,Individual,0.0,208146.0,3.0,1.0,2.0,2.0,5.0,21835.0,2.0,3.0,4212.0,65.0,2.0,2.0,6.0,18922.0,0.0,273.0,5.0,5.0,0.0,5.0,6.0,6.0,9.0,3.0,8.0,15.0,6.0,11.0,0.0,0.0,0.0,4.0,100.0,1.0,0.0,231000.0,24000.0,Cash,0
3652, 36 months,45.05,Instructional Designer,debt_consolidation,Debt consolidation,20.01,0.0,Individual,269.0,362603.0,1.0,3.0,1.0,1.0,7.0,87609.0,1.0,1.0,1877.0,66.0,0.0,1.0,0.0,40289.0,0.0,129.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,13.0,5.0,9.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,381835.0,87635.0,Cash,0
3653, 36 months,361.38,salesperson,credit_card,Credit card refinancing,17.9,0.0,Individual,0.0,198569.0,0.0,3.0,0.0,1.0,14.0,55835.0,1.0,2.0,9993.0,37.0,1.0,0.0,2.0,12411.0,0.0,294.0,8.0,8.0,0.0,5.0,5.0,7.0,14.0,8.0,13.0,22.0,5.0,17.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,317804.0,80104.0,Cash,1
3654, 36 months,175.01,,debt_consolidation,Debt consolidation,33.62,0.0,Individual,0.0,6857.0,4.0,2.0,6.0,12.0,3.0,2417.0,2.0,2.0,1840.0,85.0,0.0,0.0,2.0,980.0,0.0,121.0,5.0,3.0,0.0,2.0,3.0,3.0,12.0,43.0,6.0,15.0,3.0,8.0,0.0,0.0,0.0,8.0,98.3,1.0,0.0,8096.0,2796.0,Cash,0
3655, 36 months,324.61,certified food service worker,debt_consolidation,Debt consolidation,39.59,0.0,Individual,0.0,25129.0,1.0,3.0,3.0,4.0,1.0,18875.0,3.0,10.0,2507.0,60.0,2.0,2.0,2.0,1933.0,0.0,247.0,7.0,1.0,0.0,2.0,9.0,2.0,14.0,7.0,11.0,33.0,9.0,14.0,0.0,0.0,0.0,6.0,100.0,1.0,0.0,42150.0,21750.0,Cash,0
3656, 36 months,182.76,ADMINISTRATIVE ASSISTANT,home_improvement,Home improvement,12.52,0.0,Individual,0.0,84098.0,2.0,1.0,0.0,0.0,38.0,12698.0,2.0,3.0,110.0,51.0,0.0,2.0,1.0,14016.0,0.0,189.0,4.0,4.0,0.0,1.0,2.0,1.0,14.0,5.0,9.0,43.0,2.0,10.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,105209.0,22358.0,Cash,1
3657, 36 months,160.87,,debt_consolidation,Debt consolidation,22.21,0.0,Individual,0.0,36125.0,2.0,1.0,1.0,3.0,12.0,25301.0,2.0,5.0,3573.0,57.0,0.0,2.0,1.0,3284.0,0.0,79.0,1.0,1.0,0.0,5.0,7.0,6.0,6.0,6.0,10.0,10.0,7.0,11.0,0.0,0.0,0.0,3.0,93.7,0.0,0.0,63640.0,28340.0,Cash,1
3658, 36 months,89.27,,home_improvement,Home improvement,9.67,0.0,Individual,0.0,308092.0,3.0,3.0,4.0,5.0,1.0,208901.0,0.0,1.0,0.0,75.0,5.0,1.0,7.0,28008.0,0.0,98.0,20.0,1.0,0.0,0.0,0.0,3.0,3.0,33.0,5.0,6.0,0.0,11.0,0.0,0.0,0.0,5.0,100.0,1.0,0.0,313292.0,206032.0,Cash,1
3659, 36 months,1063.48,Service Manager,debt_consolidation,Debt consolidation,26.26,0.0,Individual,0.0,95820.0,7.0,5.0,1.0,4.0,4.0,53877.0,9.0,11.0,4857.0,70.0,0.0,5.0,2.0,3549.0,0.0,216.0,1.0,1.0,7.0,12.0,16.0,13.0,24.0,11.0,24.0,41.0,17.0,29.0,0.0,0.0,0.0,10.0,84.6,0.0,0.0,136426.0,73826.0,Cash,0
3660, 60 months,581.58,Principla,credit_card,Credit card refinancing,11.89,0.0,Individual,0.0,25055.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,16633.0,85.0,0.0,0.0,1.0,8352.0,0.0,209.0,32.0,32.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,91.7,0.0,0.0,29600.0,0.0,Cash,0
3661, 36 months,602.3,Nurse Practitioner,debt_consolidation,Debt consolidation,15.74,0.0,Individual,0.0,261259.0,0.0,2.0,1.0,2.0,9.0,53182.0,0.0,0.0,8250.0,54.0,0.0,0.0,0.0,23751.0,0.0,302.0,31.0,9.0,0.0,3.0,5.0,3.0,5.0,9.0,7.0,10.0,5.0,12.0,0.0,0.0,0.0,1.0,90.9,0.0,0.0,333771.0,72759.0,Cash,1
3662, 36 months,240.92,Senior Associate,moving,Moving and relocation,14.66,0.0,Individual,0.0,36229.0,1.0,2.0,0.0,2.0,14.0,32478.0,1.0,1.0,2186.0,55.0,0.0,2.0,0.0,3623.0,0.0,150.0,6.0,6.0,2.0,3.0,5.0,6.0,6.0,7.0,8.0,10.0,5.0,10.0,0.0,0.0,0.0,1.0,89.5,0.0,0.0,65630.0,41630.0,Cash,1
3663, 36 months,311.33,Administrative Assistant,debt_consolidation,Debt consolidation,29.1,0.0,Individual,0.0,27092.0,5.0,3.0,2.0,3.0,2.0,23393.0,5.0,9.0,1298.0,45.0,1.0,0.0,6.0,2084.0,0.0,351.0,2.0,2.0,1.0,4.0,5.0,5.0,11.0,7.0,12.0,36.0,6.0,15.0,0.0,0.0,0.0,7.0,90.9,0.0,0.0,60619.0,34019.0,Cash,0
3664, 60 months,644.45,Marketing Manager,home_improvement,Home improvement,8.5,0.0,Individual,0.0,260502.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,8401.0,54.0,0.0,0.0,0.0,37215.0,0.0,179.0,1.0,1.0,0.0,5.0,5.0,6.0,8.0,0.0,6.0,8.0,5.0,7.0,0.0,0.0,0.0,3.0,88.9,0.0,0.0,302600.0,0.0,Cash,0
3665, 36 months,301.15,VP,debt_consolidation,Debt consolidation,22.07,0.0,Individual,0.0,697741.0,3.0,4.0,2.0,2.0,1.0,69834.0,1.0,1.0,24636.0,74.0,0.0,1.0,3.0,63431.0,0.0,391.0,4.0,1.0,0.0,5.0,5.0,9.0,9.0,10.0,5.0,17.0,5.0,11.0,,0.0,0.0,3.0,100.0,0.0,0.0,792852.0,91856.0,Cash,1
3666, 60 months,512.8,Operator,medical,Medical expenses,15.71,0.0,Individual,0.0,28885.0,1.0,2.0,1.0,4.0,4.0,22355.0,0.0,2.0,3483.0,45.0,0.0,0.0,0.0,3209.0,0.0,109.0,15.0,4.0,0.0,2.0,2.0,4.0,5.0,18.0,7.0,9.0,2.0,10.0,0.0,0.0,0.0,1.0,92.9,0.0,0.0,63639.0,32682.0,Cash,1
3667, 36 months,382.55,Refrigeration mech,credit_card,Credit card refinancing,11.97,1.0,Individual,2526.0,88191.0,3.0,2.0,0.0,0.0,134.0,2531.0,4.0,5.0,2938.0,28.0,0.0,1.0,1.0,5879.0,0.0,205.0,2.0,2.0,2.0,4.0,6.0,5.0,12.0,4.0,12.0,30.0,6.0,15.0,0.0,0.0,1.0,4.0,94.4,0.0,0.0,165742.0,11042.0,Cash,1
3668, 36 months,178.94,ramp agent,other,Other,14.03,0.0,Individual,0.0,80572.0,1.0,1.0,1.0,1.0,8.0,24587.0,3.0,5.0,3422.0,70.0,2.0,0.0,7.0,6198.0,0.0,158.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,2.0,11.0,14.0,5.0,13.0,0.0,0.0,0.0,4.0,85.0,0.0,0.0,99222.0,26422.0,Cash,0
3669, 60 months,763.38,Plant Manager,credit_card,Credit card refinancing,31.99,0.0,Individual,0.0,175205.0,0.0,3.0,0.0,1.0,24.0,31067.0,0.0,0.0,9663.0,53.0,1.0,0.0,1.0,19467.0,0.0,200.0,58.0,24.0,1.0,4.0,4.0,4.0,8.0,14.0,4.0,11.0,4.0,9.0,0.0,0.0,0.0,0.0,93.1,0.0,0.0,249872.0,60472.0,Cash,0
3670, 36 months,277.86,recruiter ,debt_consolidation,Debt consolidation,18.57,0.0,Individual,0.0,72840.0,0.0,6.0,2.0,3.0,7.0,66756.0,0.0,0.0,6084.0,76.0,3.0,4.0,3.0,7284.0,0.0,175.0,27.0,7.0,0.0,1.0,1.0,3.0,8.0,11.0,4.0,12.0,1.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,95673.0,73573.0,Cash,1
3671, 36 months,195.81,Table Games Supervisor,home_improvement,Home improvement,20.56,0.0,Individual,0.0,210516.0,2.0,1.0,1.0,2.0,11.0,22509.0,2.0,2.0,3809.0,80.0,1.0,4.0,2.0,17543.0,0.0,80.0,0.0,0.0,1.0,3.0,8.0,3.0,3.0,3.0,10.0,11.0,9.0,12.0,0.0,0.0,0.0,4.0,93.7,0.0,0.0,221155.0,26455.0,Cash,1
3672, 60 months,713.69,Senior Vice President of Sales ,home_improvement,,14.88,0.0,Individual,0.0,75568.0,4.0,3.0,3.0,3.0,7.0,62249.0,4.0,6.0,9563.0,56.0,3.0,0.0,16.0,7557.0,0.0,205.0,1.0,1.0,0.0,4.0,5.0,7.0,7.0,6.0,9.0,9.0,5.0,13.0,0.0,0.0,0.0,7.0,88.2,8.0,1.0,114287.0,70868.0,Cash,0
3673, 36 months,301.15,Tax Collections Supervisor,credit_card,Credit card refinancing,26.62,0.0,Individual,0.0,43508.0,0.0,2.0,0.0,0.0,34.0,30389.0,1.0,6.0,4360.0,23.0,0.0,0.0,0.0,2719.0,0.0,170.0,11.0,11.0,0.0,2.0,6.0,6.0,7.0,4.0,14.0,18.0,7.0,17.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,114500.0,54587.0,Cash,1
3674, 36 months,32.64,Intensive supervision officer,vacation,Vacation,25.87,0.0,Individual,0.0,17434.0,1.0,2.0,0.0,1.0,14.0,13659.0,1.0,1.0,0.0,39.0,2.0,3.0,6.0,1937.0,0.0,78.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,7.0,7.0,4.0,9.0,0.0,0.0,0.0,1.0,91.7,0.0,0.0,44356.0,27456.0,Cash,1
3675, 60 months,399.9,Store Manager,debt_consolidation,Debt consolidation,28.35,0.0,Individual,0.0,34858.0,0.0,3.0,1.0,1.0,7.0,16059.0,1.0,1.0,7977.0,79.0,0.0,0.0,0.0,4357.0,0.0,77.0,7.0,7.0,0.0,4.0,5.0,4.0,6.0,5.0,5.0,7.0,5.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,43891.0,20891.0,Cash,0
3676, 60 months,444.79,Senior Engineer Refrigeration,debt_consolidation,Debt consolidation,29.12,0.0,Individual,0.0,140963.0,2.0,2.0,0.0,1.0,21.0,18485.0,3.0,4.0,4469.0,51.0,2.0,2.0,2.0,10843.0,0.0,168.0,4.0,4.0,0.0,5.0,8.0,5.0,7.0,6.0,10.0,14.0,8.0,13.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,174413.0,26706.0,Cash,0
3677, 36 months,1226.53,Purchasing Manager,credit_card,Credit card refinancing,27.26,0.0,Individual,0.0,66013.0,0.0,2.0,0.0,1.0,20.0,16870.0,1.0,5.0,17102.0,65.0,0.0,2.0,1.0,4401.0,0.0,141.0,9.0,9.0,0.0,8.0,9.0,9.0,13.0,2.0,13.0,20.0,9.0,15.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,102041.0,46641.0,Cash,0
3678, 36 months,345.92,Operations Director,home_improvement,Home improvement,17.46,0.0,Individual,0.0,602422.0,2.0,11.0,4.0,8.0,3.0,253077.0,5.0,8.0,10695.0,82.0,1.0,0.0,4.0,24097.0,0.0,182.0,1.0,1.0,0.0,3.0,10.0,3.0,13.0,19.0,12.0,32.0,11.0,25.0,0.0,0.0,0.0,9.0,100.0,0.0,0.0,671963.0,276435.0,Cash,0
3679, 36 months,284.07,accounting manager,debt_consolidation,Debt consolidation,14.0,0.0,Individual,0.0,164932.0,1.0,2.0,1.0,1.0,5.0,36967.0,0.0,1.0,2966.0,72.0,2.0,0.0,2.0,20617.0,0.0,144.0,24.0,5.0,0.0,1.0,1.0,2.0,5.0,4.0,4.0,9.0,1.0,10.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,183048.0,46158.0,Cash,1
3680, 36 months,163.18,Shipping and Receiving Coordinator ,credit_card,Credit card refinancing,11.71,0.0,Individual,0.0,12697.0,0.0,2.0,0.0,0.0,27.0,8157.0,0.0,0.0,4540.0,84.0,0.0,0.0,0.0,4232.0,0.0,135.0,88.0,27.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,87.5,1.0,0.0,15157.0,8157.0,Cash,1
3681, 36 months,602.3,Business System Process Expert,home_improvement,Home improvement,6.53,0.0,Individual,0.0,151786.0,0.0,1.0,1.0,1.0,9.0,11575.0,0.0,3.0,2876.0,16.0,0.0,0.0,0.0,7228.0,0.0,525.0,15.0,9.0,0.0,7.0,11.0,10.0,15.0,4.0,19.0,31.0,11.0,23.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,338347.0,25920.0,Cash,1
3682, 60 months,524.11,Teacher,credit_card,Credit card refinancing,27.31,0.0,Individual,0.0,74120.0,2.0,10.0,1.0,1.0,6.0,53698.0,1.0,2.0,5504.0,77.0,0.0,0.0,3.0,4118.0,0.0,76.0,6.0,6.0,0.0,5.0,7.0,5.0,5.0,20.0,8.0,8.0,7.0,18.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,95751.0,65151.0,Cash,0
3683, 36 months,563.31,retail manager,debt_consolidation,Debt consolidation,18.04,0.0,Individual,0.0,77606.0,1.0,1.0,1.0,1.0,6.0,12430.0,0.0,0.0,3973.0,51.0,0.0,0.0,1.0,12934.0,0.0,176.0,87.0,6.0,0.0,3.0,4.0,3.0,6.0,4.0,6.0,9.0,4.0,7.0,0.0,0.0,0.0,1.0,93.3,0.0,0.0,159379.0,13979.0,Cash,1
3684, 36 months,201.82,Environmental Specialist,credit_card,Credit card refinancing,29.14,0.0,Individual,0.0,10726.0,1.0,2.0,1.0,4.0,8.0,6262.0,3.0,5.0,1623.0,56.0,2.0,2.0,5.0,1341.0,0.0,250.0,6.0,6.0,0.0,1.0,3.0,1.0,1.0,5.0,5.0,9.0,3.0,7.0,0.0,0.0,0.0,4.0,100.0,1.0,0.0,25404.0,11204.0,Cash,0
3685, 60 months,253.79,Sr Business Systems Analyst,debt_consolidation,Debt consolidation,10.47,0.0,Individual,372.0,122614.0,1.0,1.0,0.0,0.0,49.0,5600.0,1.0,4.0,2782.0,26.0,0.0,2.0,0.0,11147.0,0.0,267.0,1.0,1.0,0.0,5.0,8.0,5.0,8.0,5.0,10.0,19.0,8.0,12.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,176789.0,19389.0,Cash,1
3686, 36 months,245.16,Senior Medical Physicist,debt_consolidation,Debt consolidation,23.94,0.0,Individual,0.0,139254.0,3.0,3.0,2.0,4.0,1.0,98581.0,1.0,2.0,12596.0,75.0,1.0,10.0,3.0,9284.0,0.0,424.0,4.0,1.0,0.0,3.0,8.0,4.0,15.0,17.0,13.0,32.0,9.0,16.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,163654.0,96254.0,Cash,1
3687, 36 months,382.55,manager,debt_consolidation,Debt consolidation,8.12,0.0,Individual,0.0,9150.0,1.0,1.0,0.0,1.0,24.0,3900.0,1.0,2.0,1856.0,44.0,0.0,1.0,2.0,1830.0,0.0,178.0,6.0,6.0,0.0,2.0,3.0,2.0,3.0,9.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,20825.0,10125.0,Cash,1
3688, 36 months,652.7,Store Manager ,debt_consolidation,Debt consolidation,18.81,0.0,Individual,0.0,25768.0,0.0,2.0,0.0,2.0,18.0,10382.0,1.0,4.0,4597.0,47.0,0.0,11.0,0.0,2577.0,0.0,111.0,7.0,7.0,0.0,3.0,4.0,4.0,5.0,6.0,8.0,17.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,55200.0,20700.0,Cash,1
3689, 36 months,550.79,Tier I Technical Support Specialist,debt_consolidation,Debt consolidation,15.45,0.0,Individual,0.0,75043.0,0.0,11.0,0.0,0.0,66.0,58067.0,2.0,3.0,6556.0,73.0,0.0,0.0,4.0,3950.0,0.0,58.0,8.0,8.0,0.0,7.0,8.0,7.0,8.0,17.0,8.0,9.0,8.0,19.0,0.0,0.0,0.0,2.0,73.1,0.0,0.0,103152.0,46152.0,Cash,1
3690, 36 months,248.66,Sr. Provider Education Consultant,credit_card,Credit card refinancing,11.61,1.0,Individual,675.0,20339.0,1.0,1.0,0.0,0.0,26.0,15058.0,1.0,5.0,1265.0,50.0,1.0,3.0,1.0,1695.0,0.0,140.0,7.0,2.0,1.0,3.0,5.0,3.0,5.0,4.0,12.0,15.0,6.0,14.0,0.0,0.0,1.0,2.0,95.0,0.0,0.0,40995.0,24399.0,Cash,1
3691, 36 months,331.73,College Counselor,debt_consolidation,,19.03,0.0,Individual,0.0,184793.0,0.0,3.0,0.0,1.0,13.0,166983.0,0.0,5.0,1678.0,71.0,1.0,3.0,0.0,13200.0,0.0,193.0,14.0,13.0,0.0,4.0,6.0,6.0,9.0,31.0,14.0,23.0,7.0,17.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,200854.0,172954.0,Cash,1
3692, 60 months,466.84,Machinist ,debt_consolidation,Debt consolidation,39.3,0.0,Individual,0.0,43235.0,1.0,2.0,1.0,2.0,6.0,23570.0,2.0,4.0,6197.0,44.0,0.0,0.0,3.0,3088.0,0.0,113.0,10.0,6.0,0.0,10.0,12.0,15.0,15.0,5.0,12.0,17.0,9.0,14.0,,0.0,0.0,3.0,100.0,0.0,0.0,74800.0,30000.0,Cash,0
3693, 36 months,1186.72,CRNA,debt_consolidation,Debt consolidation,23.33,0.0,Individual,0.0,220834.0,2.0,3.0,2.0,3.0,5.0,44932.0,2.0,4.0,21144.0,68.0,0.0,0.0,3.0,9601.0,0.0,389.0,2.0,2.0,0.0,6.0,10.0,7.0,9.0,6.0,21.0,30.0,10.0,26.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,283392.0,56192.0,Cash,0
3694, 36 months,221.39,Manager,debt_consolidation,Debt consolidation,11.97,0.0,Individual,0.0,74298.0,2.0,1.0,1.0,1.0,1.0,11890.0,3.0,5.0,4925.0,86.0,0.0,4.0,3.0,8255.0,0.0,228.0,6.0,1.0,1.0,2.0,7.0,2.0,5.0,2.0,8.0,19.0,7.0,10.0,0.0,0.0,0.0,4.0,87.0,0.0,0.0,87830.0,12230.0,Cash,0
3695, 36 months,214.52,Radiologic technologist,vacation,Vacation,26.15,0.0,Individual,0.0,191248.0,2.0,4.0,3.0,4.0,3.0,189020.0,0.0,0.0,1723.0,28.0,0.0,3.0,1.0,17386.0,0.0,101.0,48.0,3.0,0.0,2.0,2.0,3.0,3.0,11.0,7.0,8.0,2.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,219160.0,193360.0,Cash,1
3696, 36 months,989.0,Senior Financial Advisor,credit_card,Credit card refinancing,19.32,0.0,Individual,0.0,104756.0,3.0,1.0,1.0,1.0,11.0,13964.0,6.0,11.0,64490.0,38.0,1.0,0.0,3.0,5238.0,0.0,266.0,0.0,0.0,0.0,6.0,9.0,9.0,17.0,7.0,19.0,38.0,10.0,20.0,0.0,0.0,1.0,7.0,95.7,0.0,0.0,170050.0,19450.0,Cash,1
